step,split,CE_to_pseudo_label,expected_GC,bounded_GC_penalty,expected_log_CAI,total_loss,synonym_mask_coverage
10000,eval,2.56353760,0.34256765,0.05743235,-0.30033824,2.59004092,1.00000000
10000,eval,2.56328773,0.33888611,0.06111389,-0.30877206,2.59094906,1.00000000
10000,eval,2.56747365,0.34333733,0.05666268,-0.30920807,2.59426665,1.00000000
10000,eval,2.56856012,0.33775175,0.06224826,-0.31088990,2.59655428,1.00000000
10000,eval,2.59094000,0.33902153,0.06097847,-0.31316432,2.61879373,1.00000000
10000,eval,2.62436128,0.34202594,0.05797407,-0.31264949,2.65158844,1.00000000
10000,eval,2.64731503,0.33807600,0.06192401,-0.31666973,2.67553329,1.00000000
10000,eval,2.61545944,0.33679491,0.06320509,-0.30565494,2.64338303,1.00000000
10000,eval,2.64377284,0.33843377,0.06156623,-0.31464651,2.67181826,1.00000000
10000,eval,2.62762785,0.33810306,0.06189695,-0.30811456,2.65541291,1.00000000
10000,eval,2.60868669,0.34955001,0.05045000,-0.31244522,2.63439918,1.00000000
10000,eval,2.61411190,0.33766323,0.06233677,-0.31339207,2.64224887,1.00000000
10000,eval,2.60370779,0.33851826,0.06148174,-0.31249657,2.63162899,1.00000000
10000,eval,2.59264803,0.33874464,0.06125537,-0.31366330,2.62058234,1.00000000
10000,eval,2.64181471,0.33733970,0.06266031,-0.30969548,2.66983151,1.00000000
10000,eval,2.61558127,0.34083599,0.05916402,-0.31269717,2.64304876,1.00000000
10000,eval,2.65458059,0.34140709,0.05859292,-0.31457800,2.68202806,1.00000000
10000,eval,2.55163288,0.33784428,0.06215572,-0.30403444,2.57926583,1.00000000
10000,eval,2.59054852,0.34796062,0.05203938,-0.31194445,2.61655354,1.00000000
10000,eval,2.60045242,0.34135008,0.05864993,-0.31087476,2.62772608,1.00000000
10000,eval,2.60214949,0.34498268,0.05501732,-0.31012955,2.62865949,1.00000000
10000,eval,2.59379601,0.34409425,0.05590576,-0.30909413,2.62043190,1.00000000
10000,eval,2.60218668,0.33595574,0.06404427,-0.31121752,2.63055634,1.00000000
10000,eval,2.53178763,0.33925381,0.06074619,-0.30393511,2.55913377,1.00000000
10000,eval,2.59786940,0.35298273,0.04701728,-0.31228605,2.62288713,1.00000000
10000,eval,2.61632586,0.33095422,0.06904578,-0.31151569,2.64571095,1.00000000
10000,eval,2.65784717,0.34495905,0.05504096,-0.31258884,2.68448496,1.00000000
10000,eval,2.62482214,0.33689028,0.06310973,-0.30784345,2.65283608,1.00000000
10000,eval,2.63806772,0.34144241,0.05855760,-0.31214073,2.66538644,1.00000000
10000,eval,2.58866882,0.34867910,0.05132091,-0.31231868,2.61454892,1.00000000
10000,eval,2.66028380,0.33741841,0.06258160,-0.31331465,2.68846583,1.00000000
10000,eval,2.56614757,0.33817104,0.06182897,-0.30869380,2.59394813,1.00000000
10000,eval,2.59747243,0.34036645,0.05963355,-0.30887893,2.62484312,1.00000000
10000,eval,2.69925714,0.33514568,0.06485432,-0.31323490,2.72788978,1.00000000
10000,eval,2.62548542,0.33866554,0.06133446,-0.30830726,2.65316772,1.00000000
10000,eval,2.62659001,0.34181222,0.05818778,-0.31692722,2.65407372,1.00000000
10000,eval,2.63170052,0.33333495,0.06666505,-0.31059900,2.66056347,1.00000000
10000,eval,2.52285075,0.34328282,0.05671719,-0.31680569,2.55003452,1.00000000
10000,eval,2.67962837,0.34492734,0.05507267,-0.30979207,2.70613241,1.00000000
10000,eval,2.63360977,0.33720478,0.06279522,-0.30894488,2.66161585,1.00000000
10000,eval,2.61364627,0.33834180,0.06165820,-0.30856690,2.64140630,1.00000000
10000,eval,2.56918907,0.33285531,0.06714469,-0.30547914,2.59789205,1.00000000
10000,eval,2.61693168,0.34414122,0.05585879,-0.31334230,2.64377069,1.00000000
10000,eval,2.52143025,0.34130877,0.05869123,-0.30994117,2.54866552,1.00000000
10000,eval,2.58146381,0.33452141,0.06547859,-0.31306174,2.61021256,1.00000000
10000,eval,2.62351060,0.33845145,0.06154856,-0.31044930,2.65134287,1.00000000
10000,eval,2.59361815,0.34063110,0.05936891,-0.30703753,2.62084365,1.00000000
10000,eval,2.58084106,0.34166220,0.05833781,-0.30381766,2.60769939,1.00000000
10000,eval,2.58862782,0.33904916,0.06095085,-0.31005475,2.61632061,1.00000000
10000,eval,2.54969835,0.33623859,0.06376141,-0.30952394,2.57792687,1.00000000
10000,eval,2.56555724,0.34531567,0.05468434,-0.31374404,2.59218144,1.00000000
10000,eval,2.63692236,0.33972704,0.06027296,-0.31296471,2.66462517,1.00000000
10000,eval,2.62733507,0.34791669,0.05208331,-0.29579073,2.65254140,1.00000000
10500,eval,2.65353537,0.34527871,0.05472130,-0.31469902,2.68021464,1.00000000
10500,eval,2.53351903,0.33617684,0.06382316,-0.31085786,2.56182671,1.00000000
10500,eval,2.51972866,0.34399262,0.05600739,-0.31428149,2.54664421,1.00000000
10500,eval,2.53221822,0.33816648,0.06183353,-0.30637509,2.55990386,1.00000000
10500,eval,2.55397916,0.34522676,0.05477324,-0.31481633,2.58067465,1.00000000
10500,eval,2.46634412,0.34080017,0.05919984,-0.30776668,2.49357224,1.00000000
10500,eval,2.50779033,0.33975685,0.06024316,-0.30620235,2.53514910,1.00000000
10500,eval,2.53348804,0.33707580,0.06292421,-0.30944660,2.56154537,1.00000000
10500,eval,2.55345631,0.34306106,0.05693895,-0.31486019,2.58058715,1.00000000
10500,eval,2.54919505,0.33478832,0.06521168,-0.31040329,2.57775760,1.00000000
10500,eval,2.49179626,0.33687410,0.06312591,-0.30488735,2.51966596,1.00000000
10500,eval,2.58094931,0.33705714,0.06294286,-0.31274968,2.60917521,1.00000000
10500,eval,2.58845568,0.33258858,0.06741142,-0.30994561,2.61743522,1.00000000
10500,eval,2.61577630,0.33200574,0.06799427,-0.31540638,2.64514565,1.00000000
10500,eval,2.52175593,0.34805563,0.05194438,-0.30753788,2.54752159,1.00000000
10500,eval,2.54129648,0.33582988,0.06417012,-0.30992714,2.56962681,1.00000000
10500,eval,2.55461884,0.33630350,0.06369650,-0.30857554,2.58278680,1.00000000
10500,eval,2.59866118,0.33714467,0.06285533,-0.31410122,2.62693739,1.00000000
10500,eval,2.55242634,0.34116355,0.05883646,-0.31300306,2.57984400,1.00000000
10500,eval,2.51486254,0.33606243,0.06393757,-0.30871630,2.54308605,1.00000000
10500,eval,2.60610127,0.33385536,0.06614465,-0.31579900,2.63512015,1.00000000
10500,eval,2.54500651,0.34216183,0.05783817,-0.30741459,2.57194495,1.00000000
10500,eval,2.54402256,0.33776310,0.06223691,-0.31046247,2.57199311,1.00000000
10500,eval,2.53024745,0.33716121,0.06283879,-0.31131846,2.55838108,1.00000000
10500,eval,2.59316754,0.33961183,0.06038818,-0.31963536,2.62122679,1.00000000
10500,eval,2.54851627,0.33443901,0.06556100,-0.31131715,2.57719445,1.00000000
10500,eval,2.57429361,0.34197301,0.05802700,-0.31186539,2.60149240,1.00000000
10500,eval,2.59298277,0.33914468,0.06085533,-0.31014025,2.62066078,1.00000000
10500,eval,2.60761166,0.33420980,0.06579021,-0.31327108,2.63643336,1.00000000
10500,eval,2.57536435,0.33870703,0.06129298,-0.31004828,2.60312533,1.00000000
10500,eval,2.53003025,0.33606806,0.06393194,-0.31245598,2.55843949,1.00000000
10500,eval,2.52963519,0.33367231,0.06632769,-0.31006265,2.55840397,1.00000000
10500,eval,2.57666850,0.33791590,0.06208411,-0.31013066,2.60459185,1.00000000
10500,eval,2.52855158,0.33896679,0.06103322,-0.31088373,2.55630231,1.00000000
10500,eval,2.59477711,0.33578712,0.06421289,-0.31169051,2.62320423,1.00000000
10500,eval,2.55743694,0.33596155,0.06403846,-0.30417645,2.58545327,1.00000000
10500,eval,2.53518629,0.33457556,0.06542444,-0.30840021,2.56369114,1.00000000
10500,eval,2.62918591,0.34327859,0.05672142,-0.31940985,2.65650058,1.00000000
10500,eval,2.55620289,0.34016955,0.05983046,-0.31285447,2.58381152,1.00000000
10500,eval,2.59030247,0.33664662,0.06335339,-0.31172505,2.61855936,1.00000000
10500,eval,2.58435440,0.33357540,0.06642461,-0.31476438,2.61337757,1.00000000
10500,eval,2.56572461,0.34592372,0.05407628,-0.31069899,2.59207463,1.00000000
10500,eval,2.60150194,0.34186038,0.05813962,-0.31409806,2.62883472,1.00000000
10500,eval,2.56846833,0.34058017,0.05941984,-0.31498969,2.59610176,1.00000000
10500,eval,2.57172179,0.33554921,0.06445080,-0.31003010,2.60011339,1.00000000
10500,eval,2.61179996,0.34209514,0.05790487,-0.31037915,2.63889980,1.00000000
10500,eval,2.53386784,0.33775502,0.06224498,-0.31808394,2.56222105,1.00000000
10500,eval,2.56791782,0.34081340,0.05918661,-0.30674005,2.59509206,1.00000000
10500,eval,2.57717872,0.32936871,0.07063130,-0.30534497,2.60657215,1.00000000
10500,eval,2.51953554,0.33077285,0.06922716,-0.31258217,2.54901004,1.00000000
10500,eval,2.57952142,0.33587474,0.06412527,-0.30895779,2.60779428,1.00000000
10500,eval,2.62391615,0.33499765,0.06500235,-0.31032234,2.65243268,1.00000000
10500,eval,2.63692689,0.33557630,0.06442371,-0.31566289,2.66559482,1.00000000
10500,eval,2.51392698,0.33404857,0.06595144,-0.31203207,2.54271889,1.00000000
10500,eval,2.56756186,0.33983776,0.06016225,-0.31097677,2.59514332,1.00000000
10500,eval,2.60960460,0.33826458,0.06173542,-0.31248134,2.63757563,1.00000000
10500,eval,2.56937337,0.34199145,0.05800855,-0.30541039,2.59624553,1.00000000
10500,eval,2.54663873,0.33595794,0.06404206,-0.31315741,2.57510495,1.00000000
10500,eval,2.58989310,0.33498356,0.06501645,-0.31377679,2.61858535,1.00000000
10500,eval,2.58114982,0.34976465,0.05023536,-0.31199998,2.60679674,1.00000000
10500,eval,2.56237483,0.34285304,0.05714697,-0.31163317,2.58938575,1.00000000
10500,eval,2.55754113,0.33760294,0.06239706,-0.30720827,2.58538079,1.00000000
10500,eval,2.52803874,0.34338382,0.05661619,-0.31158084,2.55494094,1.00000000
10500,eval,2.61086798,0.33818638,0.06181362,-0.31184521,2.63882303,1.00000000
10500,eval,2.55304933,0.33754653,0.06245348,-0.31119856,2.58109999,1.00000000
10500,eval,2.59424567,0.33605149,0.06394851,-0.31543407,2.62280703,1.00000000
10500,eval,2.56031203,0.33862862,0.06137139,-0.31381097,2.58827686,1.00000000
10500,eval,2.58846712,0.33781922,0.06218079,-0.30692884,2.61624980,1.00000000
10500,eval,2.57651997,0.33757263,0.06242737,-0.30609781,2.60431027,1.00000000
10500,eval,2.52469707,0.34253290,0.05746710,-0.30031031,2.55120611,1.00000000
10500,eval,2.51781321,0.33875248,0.06124753,-0.30875093,2.54550028,1.00000000
10500,eval,2.53112125,0.34330076,0.05669925,-0.30918035,2.55792022,1.00000000
10500,eval,2.53068089,0.33767480,0.06232521,-0.31087846,2.55868983,1.00000000
10500,eval,2.55009294,0.33894953,0.06105047,-0.31314912,2.57796049,1.00000000
10500,eval,2.59105015,0.34199175,0.05800825,-0.31261820,2.61828279,1.00000000
10500,eval,2.61252308,0.33801410,0.06198591,-0.31665611,2.64075327,1.00000000
10500,eval,2.57784843,0.33667278,0.06332722,-0.30563232,2.60579562,1.00000000
10500,eval,2.61145020,0.33837682,0.06162319,-0.31460974,2.63950515,1.00000000
10500,eval,2.59100389,0.33800286,0.06199715,-0.30809724,2.61880827,1.00000000
10500,eval,2.57157612,0.34947723,0.05052277,-0.31243756,2.59730268,1.00000000
10500,eval,2.57574821,0.33757719,0.06242281,-0.31338024,2.60390186,1.00000000
10500,eval,2.56624031,0.33840498,0.06159502,-0.31244454,2.59418154,1.00000000
10500,eval,2.56042385,0.33868796,0.06131205,-0.31362250,2.58836722,1.00000000
10500,eval,2.60325336,0.33726677,0.06273323,-0.30968916,2.63128448,1.00000000
10500,eval,2.57857609,0.34080869,0.05919132,-0.31268367,2.60604858,1.00000000
10500,eval,2.61980963,0.34135371,0.05864629,-0.31455272,2.64726639,1.00000000
10500,eval,2.50741220,0.33770648,0.06229353,-0.30399635,2.53507090,1.00000000
10500,eval,2.55470729,0.34790668,0.05209333,-0.31192139,2.58072209,1.00000000
10500,eval,2.56218672,0.34125918,0.05874082,-0.31084469,2.58947706,1.00000000
10500,eval,2.56586695,0.34489977,0.05510023,-0.31011385,2.59239268,1.00000000
10500,eval,2.55558968,0.34397516,0.05602485,-0.30902573,2.58224583,1.00000000
10500,eval,2.56400943,0.33588529,0.06411472,-0.31119785,2.59239221,1.00000000
10500,eval,2.49326277,0.33915898,0.06084102,-0.30393428,2.52062774,1.00000000
10500,eval,2.56287432,0.35289937,0.04710063,-0.31227508,2.58790827,1.00000000
10500,eval,2.57419252,0.33085105,0.06914896,-0.31148180,2.60359621,1.00000000
10500,eval,2.63205123,0.34494099,0.05505902,-0.31257516,2.65869188,1.00000000
10500,eval,2.59678197,0.33688155,0.06311846,-0.30783498,2.62479758,1.00000000
10500,eval,2.60239625,0.34135646,0.05864355,-0.31211463,2.62973070,1.00000000
10500,eval,2.55370998,0.34855539,0.05144462,-0.31227109,2.57961249,1.00000000
10500,eval,2.62967157,0.33735850,0.06264150,-0.31327856,2.65786386,1.00000000
10500,eval,2.52426291,0.33809033,0.06190968,-0.30866948,2.55207849,1.00000000
10500,eval,2.55943441,0.34027958,0.05972043,-0.30886653,2.58682179,1.00000000
10500,eval,2.67027140,0.33507508,0.06492493,-0.31322592,2.69891763,1.00000000
10500,eval,2.58911300,0.33855385,0.06144616,-0.30827510,2.61681604,1.00000000
10500,eval,2.59031582,0.34175241,0.05824760,-0.31688070,2.61780953,1.00000000
10500,eval,2.59842205,0.33327919,0.06672081,-0.31059283,2.62729573,1.00000000
10500,eval,2.48938417,0.34326616,0.05673385,-0.31676859,2.51656938,1.00000000
10500,eval,2.64490104,0.34483182,0.05516818,-0.30975655,2.67142248,1.00000000
10500,eval,2.59961843,0.33712333,0.06287667,-0.30892602,2.62764001,1.00000000
10500,eval,2.57769656,0.33829609,0.06170392,-0.30855396,2.60546494,1.00000000
10500,eval,2.52931070,0.33278939,0.06721061,-0.30546734,2.55802608,1.00000000
10500,eval,2.58127332,0.34408915,0.05591086,-0.31331423,2.60812116,1.00000000
10500,eval,2.48094678,0.34121287,0.05878714,-0.30987015,2.50819755,1.00000000
10500,eval,2.54674530,0.33448499,0.06551501,-0.31305829,2.57550120,1.00000000
10500,eval,2.58901453,0.33839640,0.06160361,-0.31046823,2.61685872,1.00000000
10500,eval,2.55269933,0.34055337,0.05944663,-0.30702275,2.57993960,1.00000000
10500,eval,2.54147148,0.34156582,0.05843419,-0.30379155,2.56834793,1.00000000
10500,eval,2.55126405,0.33896241,0.06103760,-0.31002873,2.57897305,1.00000000
10500,eval,2.51291251,0.33614317,0.06385684,-0.30948845,2.54115820,1.00000000
10500,eval,2.53279829,0.34525827,0.05474174,-0.31369793,2.55943155,1.00000000
10500,eval,2.60153484,0.33968702,0.06031299,-0.31295928,2.62924528,1.00000000
10500,eval,2.58396292,0.34774372,0.05225629,-0.29571673,2.60920000,1.00000000
11000,eval,2.62156868,0.34522831,0.05477169,-0.31466806,2.64825654,1.00000000
11000,eval,2.50252056,0.33614513,0.06385487,-0.31080166,2.53083158,1.00000000
11000,eval,2.49428272,0.34397647,0.05602354,-0.31422842,2.52119875,1.00000000
11000,eval,2.49537206,0.33812669,0.06187332,-0.30632928,2.52306318,1.00000000
11000,eval,2.52211618,0.34515220,0.05484781,-0.31479514,2.54882550,1.00000000
11000,eval,2.42648673,0.34070027,0.05929974,-0.30770698,2.45373201,1.00000000
11000,eval,2.47364759,0.33974624,0.06025377,-0.30615893,2.50100636,1.00000000
11000,eval,2.50134063,0.33704332,0.06295669,-0.30939060,2.52940154,1.00000000
11000,eval,2.52348113,0.34300563,0.05699438,-0.31479979,2.55061984,1.00000000
11000,eval,2.52540708,0.33476734,0.06523266,-0.31035578,2.55397129,1.00000000
11000,eval,2.46259809,0.33680433,0.06319568,-0.30483663,2.49047899,1.00000000
11000,eval,2.55641007,0.33698595,0.06301406,-0.31268328,2.58464694,1.00000000
11000,eval,2.56012487,0.33251822,0.06748179,-0.30986619,2.58911467,1.00000000
11000,eval,2.58433199,0.33192602,0.06807399,-0.31536567,2.61371517,1.00000000
11000,eval,2.48564148,0.34798595,0.05201405,-0.30750847,2.51141977,1.00000000
11000,eval,2.50922275,0.33576518,0.06423482,-0.30988833,2.53756404,1.00000000
11000,eval,2.51955271,0.33617550,0.06382450,-0.30851620,2.54774356,1.00000000
11000,eval,2.56961632,0.33707544,0.06292456,-0.31404644,2.59790349,1.00000000
11000,eval,2.51647449,0.34108770,0.05891231,-0.31294742,2.54390430,1.00000000
11000,eval,2.48311853,0.33605203,0.06394798,-0.30865160,2.51134062,1.00000000
11000,eval,2.57885456,0.33381224,0.06618777,-0.31574336,2.60787916,1.00000000
11000,eval,2.51180124,0.34205285,0.05794716,-0.30735123,2.53875828,1.00000000
11000,eval,2.51043844,0.33770221,0.06229779,-0.31040931,2.53841853,1.00000000
11000,eval,2.50045633,0.33712384,0.06287616,-0.31131086,2.52859712,1.00000000
11000,eval,2.56569743,0.33955330,0.06044671,-0.31959119,2.59376621,1.00000000
11000,eval,2.51626682,0.33440340,0.06559661,-0.31125206,2.54494858,1.00000000
11000,eval,2.54766273,0.34195933,0.05804068,-0.31180051,2.57486081,1.00000000
11000,eval,2.55854607,0.33903202,0.06096798,-0.31008291,2.58624387,1.00000000
11000,eval,2.57802963,0.33418787,0.06581214,-0.31324056,2.60685396,1.00000000
11000,eval,2.54349947,0.33864573,0.06135428,-0.31002083,2.57127142,1.00000000
11000,eval,2.49655056,0.33602124,0.06397876,-0.31243384,2.52496791,1.00000000
11000,eval,2.49937057,0.33364356,0.06635645,-0.31002820,2.52814341,1.00000000
11000,eval,2.54576635,0.33788720,0.06211281,-0.31010094,2.57369399,1.00000000
11000,eval,2.49865007,0.33893812,0.06106189,-0.31085443,2.52640510,1.00000000
11000,eval,2.56281781,0.33575314,0.06424686,-0.31164819,2.59124947,1.00000000
11000,eval,2.51867652,0.33587772,0.06412229,-0.30413273,2.54670763,1.00000000
11000,eval,2.49997878,0.33449847,0.06550154,-0.30832890,2.52849555,1.00000000
11000,eval,2.60177779,0.34322256,0.05677745,-0.31935769,2.62910104,1.00000000
11000,eval,2.52409911,0.34011695,0.05988306,-0.31279120,2.55171537,1.00000000
11000,eval,2.56108141,0.33661732,0.06338269,-0.31168747,2.58934236,1.00000000
11000,eval,2.55494571,0.33352792,0.06647208,-0.31470382,2.58397532,1.00000000
11000,eval,2.53652096,0.34592304,0.05407697,-0.31063464,2.56286812,1.00000000
11000,eval,2.57512426,0.34177884,0.05822116,-0.31403291,2.60246992,1.00000000
11000,eval,2.54297090,0.34056389,0.05943611,-0.31494462,2.57060552,1.00000000
11000,eval,2.54277706,0.33548909,0.06451091,-0.30993786,2.57117629,1.00000000
11000,eval,2.58401561,0.34205005,0.05794996,-0.31032392,2.61112189,1.00000000
11000,eval,2.50256872,0.33766660,0.06233341,-0.31804109,2.53093743,1.00000000
11000,eval,2.53905725,0.34078819,0.05921182,-0.30669197,2.56623411,1.00000000
11000,eval,2.54395533,0.32929441,0.07070559,-0.30524945,2.57335877,1.00000000
11000,eval,2.48941660,0.33070379,0.06929621,-0.31251514,2.51890159,1.00000000
11000,eval,2.54921913,0.33579743,0.06420258,-0.30886468,2.57750297,1.00000000
11000,eval,2.59978914,0.33496439,0.06503561,-0.31027120,2.62830997,1.00000000
11000,eval,2.60626626,0.33551133,0.06448868,-0.31561649,2.63494492,1.00000000
11000,eval,2.47530150,0.33395019,0.06604981,-0.31197119,2.50411010,1.00000000
11000,eval,2.53917861,0.33980554,0.06019446,-0.31091881,2.56676340,1.00000000
11000,eval,2.57867289,0.33823752,0.06176248,-0.31242332,2.60664654,1.00000000
11000,eval,2.53942347,0.34198079,0.05801922,-0.30534956,2.56629467,1.00000000
11000,eval,2.51573825,0.33590430,0.06409571,-0.31311700,2.54421306,1.00000000
11000,eval,2.56273270,0.33496463,0.06503537,-0.31375179,2.59142756,1.00000000
11000,eval,2.54951572,0.34970978,0.05029023,-0.31194541,2.57517099,1.00000000
11000,eval,2.52967191,0.34280285,0.05719715,-0.31160429,2.55669141,1.00000000
11000,eval,2.52157211,0.33752599,0.06247401,-0.30715597,2.54942465,1.00000000
11000,eval,2.49503660,0.34329271,0.05670729,-0.31152996,2.52195477,1.00000000
11000,eval,2.58133554,0.33814070,0.06185931,-0.31182176,2.60929847,1.00000000
11000,eval,2.52067018,0.33744588,0.06255412,-0.31112632,2.54873729,1.00000000
11000,eval,2.56259155,0.33597234,0.06402767,-0.31538990,2.59116650,1.00000000
11000,eval,2.53411150,0.33855918,0.06144083,-0.31375167,2.56208706,1.00000000
11000,eval,2.55674982,0.33775085,0.06224915,-0.30687159,2.58454323,1.00000000
11000,eval,2.54250050,0.33750176,0.06249824,-0.30603841,2.57030201,1.00000000
11000,eval,2.48565388,0.34239867,0.05760133,-0.30025163,2.51218677,1.00000000
11000,eval,2.48946929,0.33871087,0.06128913,-0.30869278,2.51716185,1.00000000
11000,eval,2.49263096,0.34323496,0.05676505,-0.30913273,2.51944065,1.00000000
11000,eval,2.49286270,0.33760619,0.06239381,-0.31084931,2.52088404,1.00000000
11000,eval,2.52538800,0.33896330,0.06103671,-0.31312123,2.55325127,1.00000000
11000,eval,2.55618525,0.34188566,0.05811435,-0.31255537,2.58343601,1.00000000
11000,eval,2.58269596,0.33795336,0.06204665,-0.31659371,2.61093497,1.00000000
11000,eval,2.54706812,0.33665076,0.06334925,-0.30562380,2.57501912,1.00000000
11000,eval,2.58464909,0.33829027,0.06170973,-0.31452113,2.61271715,1.00000000
11000,eval,2.56214142,0.33795640,0.06204361,-0.30804208,2.58995223,1.00000000
11000,eval,2.53909659,0.34941199,0.05058801,-0.31239012,2.56483364,1.00000000
11000,eval,2.54452085,0.33752438,0.06247562,-0.31333107,2.57268238,1.00000000
11000,eval,2.53909707,0.33835667,0.06164333,-0.31238994,2.56704521,1.00000000
11000,eval,2.53380680,0.33861089,0.06138912,-0.31355458,2.56176233,1.00000000
11000,eval,2.57573056,0.33723167,0.06276834,-0.30963084,2.60376573,1.00000000
11000,eval,2.54427385,0.34072608,0.05927393,-0.31265253,2.57176137,1.00000000
11000,eval,2.58091784,0.34123766,0.05876234,-0.31446451,2.60839343,1.00000000
11000,eval,2.46981788,0.33768478,0.06231523,-0.30392295,2.49747705,1.00000000
11000,eval,2.52476287,0.34785381,0.05214620,-0.31185046,2.55078459,1.00000000
11000,eval,2.53170872,0.34125796,0.05874205,-0.31081229,2.55899763,1.00000000
11000,eval,2.53964448,0.34491831,0.05508170,-0.31008255,2.56616497,1.00000000
11000,eval,2.52286625,0.34394726,0.05605274,-0.30897859,2.54952574,1.00000000
11000,eval,2.53100038,0.33581951,0.06418049,-0.31114548,2.55939388,1.00000000
11000,eval,2.45580482,0.33908966,0.06091034,-0.30391991,2.48318291,1.00000000
11000,eval,2.52857399,0.35281241,0.04718760,-0.31223643,2.55362344,1.00000000
11000,eval,2.54125071,0.33076543,0.06923458,-0.31142867,2.57066894,1.00000000
11000,eval,2.61709285,0.34498447,0.05501553,-0.31255946,2.64372373,1.00000000
11000,eval,2.57024908,0.33685532,0.06314468,-0.30778739,2.59826756,1.00000000
11000,eval,2.57015753,0.34134498,0.05865502,-0.31207272,2.59749198,1.00000000
11000,eval,2.52322960,0.34848160,0.05151841,-0.31221333,2.54914403,1.00000000
11000,eval,2.60417604,0.33735001,0.06265000,-0.31324977,2.63236856,1.00000000
11000,eval,2.48835325,0.33802098,0.06197903,-0.30861327,2.51617980,1.00000000
11000,eval,2.52520800,0.34022352,0.05977648,-0.30882353,2.55260444,1.00000000
11000,eval,2.64761114,0.33500180,0.06499821,-0.31315586,2.67626858,1.00000000
11000,eval,2.56469107,0.33850336,0.06149665,-0.30823344,2.59240198,1.00000000
11000,eval,2.56422496,0.34171724,0.05828276,-0.31682616,2.59172273,1.00000000
11000,eval,2.56558967,0.33319426,0.06680575,-0.31052846,2.59447742,1.00000000
11000,eval,2.46035600,0.34319302,0.05680698,-0.31669948,2.48755240,1.00000000
11000,eval,2.61843920,0.34480408,0.05519593,-0.30969989,2.64496350,1.00000000
11000,eval,2.56721306,0.33702719,0.06297281,-0.30887198,2.59525108,1.00000000
11000,eval,2.54488873,0.33823556,0.06176445,-0.30850172,2.57266665,1.00000000
11000,eval,2.49806643,0.33272856,0.06727144,-0.30540964,2.52679110,1.00000000
11000,eval,2.55421042,0.34407601,0.05592400,-0.31325969,2.58105803,1.00000000
11000,eval,2.45090413,0.34122226,0.05877775,-0.30985132,2.47815228,1.00000000
11000,eval,2.51257229,0.33443838,0.06556162,-0.31299144,2.54133415,1.00000000
11000,eval,2.55629206,0.33834231,0.06165770,-0.31040046,2.58414364,1.00000000
11000,eval,2.51510525,0.34048346,0.05951655,-0.30696699,2.54235697,1.00000000
11000,eval,2.50871611,0.34151810,0.05848190,-0.30375347,2.53560019,1.00000000
11000,eval,2.51436090,0.33891827,0.06108174,-0.30996048,2.54207516,1.00000000
11000,eval,2.47892213,0.33601776,0.06398225,-0.30940652,2.50718880,1.00000000
11000,eval,2.50002432,0.34518585,0.05481416,-0.31366342,2.52667022,1.00000000
11000,eval,2.57568717,0.33962542,0.06037459,-0.31290382,2.60340738,1.00000000
11000,eval,2.53258514,0.34772950,0.05227050,-0.29566470,2.55782247,1.00000000
11500,eval,2.58499575,0.34484500,0.05515501,-0.31459412,2.61175632,1.00000000
11500,eval,2.45400548,0.33578089,0.06421912,-0.31074733,2.48238659,1.00000000
11500,eval,2.45706630,0.34363493,0.05636507,-0.31418878,2.48404860,1.00000000
11500,eval,2.44538665,0.33767319,0.06232682,-0.30625594,2.47316504,1.00000000
11500,eval,2.48618484,0.34482381,0.05517620,-0.31474465,2.51295733,1.00000000
11500,eval,2.38067913,0.34033275,0.05966726,-0.30766985,2.40799618,1.00000000
11500,eval,2.43091035,0.33939433,0.06060567,-0.30611473,2.45833731,1.00000000
11500,eval,2.46107531,0.33670405,0.06329596,-0.30933902,2.48920131,1.00000000
11500,eval,2.48767877,0.34270871,0.05729130,-0.31476685,2.51487517,1.00000000
11500,eval,2.48028803,0.33436263,0.06563738,-0.31029004,2.50893021,1.00000000
11500,eval,2.41722655,0.33639574,0.06360427,-0.30473003,2.44518399,1.00000000
11500,eval,2.51538658,0.33662614,0.06337386,-0.31260493,2.54369164,1.00000000
11500,eval,2.52042675,0.33219108,0.06780893,-0.30980077,2.54947853,1.00000000
11500,eval,2.54414296,0.33155710,0.06844291,-0.31529370,2.57359624,1.00000000
11500,eval,2.44621801,0.34767979,0.05232021,-0.30745450,2.47205472,1.00000000
11500,eval,2.47269773,0.33544314,0.06455687,-0.30982941,2.50110054,1.00000000
11500,eval,2.48158693,0.33581784,0.06418216,-0.30846283,2.50984645,1.00000000
11500,eval,2.54198837,0.33682901,0.06317100,-0.31399053,2.57032228,1.00000000
11500,eval,2.47363091,0.34075272,0.05924729,-0.31292763,2.50112677,1.00000000
11500,eval,2.44042945,0.33564830,0.06435171,-0.30856934,2.46872830,1.00000000
11500,eval,2.54014444,0.33346739,0.06653261,-0.31567842,2.56923509,1.00000000
11500,eval,2.46771455,0.34165770,0.05834231,-0.30725899,2.49474597,1.00000000
11500,eval,2.47009635,0.33734268,0.06265733,-0.31033990,2.49814487,1.00000000
11500,eval,2.45635724,0.33677816,0.06322184,-0.31129113,2.48456597,1.00000000
11500,eval,2.53094244,0.33925775,0.06074226,-0.31953567,2.55906749,1.00000000
11500,eval,2.47342014,0.33399281,0.06600720,-0.31119481,2.50218129,1.00000000
11500,eval,2.50872326,0.34161547,0.05838454,-0.31172851,2.53598642,1.00000000
